,event_id,event_type,city,venue_capacity,is_indoor,date,weekday,is_weekend,holiday,start_time_hour,duration_hours,ticket_price,promotion_days,promo_channels_count,organizer_reputation,lead_time_days,competing_events_same_day,weather_temp_c,weather_is_rain,weather_rain_mm,historical_avg_attendance,promotion_budget,attendance,time_of_day
2179,EVT2179,Stand-up,Hyderabad,300,1,2024-08-17,Saturday,1,1,16,1.5,502.0,3,4,1,28,3,28.2,0,0.0,118,10000.0,300,Afternoon
2180,EVT2180,seminar,Pune,800,1,2024-04-05,Friday,0,0,18,2.0,160.0,25,4,2,13,3,27.2,0,6.1,330,0.0,617,Evening
2181,EVT2181,festival,Hyderabad,500,0,2025-02-07,Friday,0,0,21,3.0,340.0,25,4,1,85,2,20.6,0,1.7,279,20000.0,500,Night
2182,EVT2182,festival,Pune,150,0,2025-08-16,Saturday,1,0,18,2.0,51.0,25,4,2,65,0,27.8,0,5.9,78,5000.0,150,Evening
2183,EVT2183,concert,Bengaluru,1200,0,2025-06-20,Friday,0,1,17,2.0,961.0,27,0,5,46,4,20.5,0,1.2,424,0.0,1195,Evening
2184,EVT2184,concert,Delhi,150,1,2024-01-26,Friday,0,0,18,1.5,848.0,11,0,1,20,0,26.6,0,0.0,70,5000.0,150,Evening
2185,EVT2185,sports,Mumbai,500,1,2024-12-22,Sunday,1,0,10,2.0,435.0,21,4,4,78,4,28.0,1,10.6,298,5000.0,500,Morning
2186,EVT2186,sports,Indore,300,0,2024-09-22,Sunday,1,0,11,2.0,899.0,11,0,3,48,0,18.3,1,11.8,68,2000.0,0,Morning
2187,EVT2187,sports,Bengaluru,300,0,2025-09-09,Tuesday,0,0,12,2.0,707.0,1,2,4,80,3,19.4,0,3.0,18,5000.0,300,Afternoon
2188,EVT2188,concert,Indore,300,0,2025-10-03,Friday,0,1,10,2.0,593.0,14,1,1,31,0,19.5,0,0.0,112,10000.0,300,Morning
2189,EVT2189,festival,Bengaluru,1200,0,2025-08-11,Monday,0,0,18,3.0,15.0,8,1,5,43,3,20.1,0,1.5,405,2000.0,1200,Evening
2190,EVT2190,seminar,Delhi,200,1,2024-02-04,Sunday,1,0,18,2.0,49.0,6,2,3,12,1,25.0,0,2.1,136,5000.0,200,Evening
2191,EVT2191,festival,Pune,500,0,2025-10-10,Friday,0,0,19,2.0,26.0,26,0,1,63,0,29.5,0,0.0,189,2000.0,500,Evening
2192,EVT2192,seminar,Mumbai,300,1,2025-11-12,Wednesday,0,1,13,3.0,284.0,9,3,3,25,3,23.3,0,0.0,72,2000.0,300,Afternoon
2193,EVT2193,Stand-up,Bengaluru,2000,1,2025-11-10,Monday,0,0,17,2.0,468.0,18,3,3,80,3,17.4,0,1.8,1135,2000.0,1816,Evening
2194,EVT2194,festival,Pune,800,0,2024-12-17,Tuesday,0,0,18,2.0,334.0,10,1,1,89,4,17.1,0,0.0,407,5000.0,800,Evening
2195,EVT2195,festival,Indore,1200,1,2025-06-19,Thursday,0,1,18,3.0,31.0,9,2,2,12,2,24.7,1,6.7,530,5000.0,1200,Evening
2196,EVT2196,festival,Indore,500,1,2024-12-05,Thursday,0,1,17,2.0,344.0,23,0,3,81,2,15.1,0,3.1,67,10000.0,500,Evening
2197,EVT2197,concert,Pune,800,1,2025-07-17,Thursday,0,0,12,1.5,1433.0,2,1,5,21,3,31.0,0,0.0,225,2000.0,159,Afternoon
2198,EVT2198,seminar,Delhi,3000,1,2024-08-05,Monday,0,0,11,3.0,129.0,20,3,1,74,3,25.1,1,3.6,992,0.0,2291,Morning
2199,EVT2199,festival,Bengaluru,500,1,2025-08-02,Saturday,1,0,21,1.5,142.0,28,3,5,81,4,26.1,1,9.2,180,5000.0,500,Night
2200,EVT2200,sports,Mumbai,300,1,2024-09-09,Monday,0,0,9,1.5,301.0,6,4,1,5,2,23.3,0,0.0,116,5000.0,300,Morning
2201,EVT2201,sports,Delhi,500,0,2025-01-12,Sunday,1,1,19,4.0,745.0,3,0,5,89,1,22.2,0,1.9,109,10000.0,500,Evening
2202,EVT2202,sports,Pune,150,0,2025-03-24,Monday,0,0,12,2.0,606.0,18,2,5,77,1,29.1,0,0.0,46,5000.0,150,Afternoon
2203,EVT2203,Stand-up,Hyderabad,150,1,2024-12-03,Tuesday,0,0,20,2.0,142.0,21,3,1,57,0,20.0,0,0.0,56,0.0,150,Evening
2204,EVT2204,concert,Mumbai,800,0,2025-07-07,Monday,0,0,15,1.5,1035.0,5,4,5,38,2,26.0,1,7.5,542,5000.0,800,Afternoon
2205,EVT2205,festival,Bengaluru,1200,0,2024-10-19,Saturday,1,0,15,2.0,310.0,28,0,4,31,2,14.8,0,0.0,435,0.0,1200,Afternoon
2206,EVT2206,Stand-up,Mumbai,150,0,2024-08-25,Sunday,1,0,20,2.0,454.0,5,2,1,7,4,27.7,0,2.2,54,2000.0,78,Evening
2207,EVT2207,Stand-up,Pune,800,0,2025-08-22,Friday,0,0,21,3.0,354.0,21,3,3,56,4,23.2,0,0.7,261,2000.0,684,Night
2208,EVT2208,sports,Bengaluru,800,0,2024-05-12,Sunday,1,0,10,3.0,742.0,24,2,5,87,1,27.2,0,0.0,42,10000.0,800,Morning
2209,EVT2209,concert,Hyderabad,200,1,2024-03-20,Wednesday,0,0,19,2.0,434.0,21,3,5,83,1,17.4,0,0.0,137,10000.0,200,Evening
2210,EVT2210,festival,Bengaluru,800,0,2024-05-09,Thursday,0,0,12,1.5,243.0,26,2,1,24,0,29.2,0,4.0,255,5000.0,800,Afternoon
2211,EVT2211,seminar,Indore,2000,0,2024-06-16,Sunday,1,0,21,3.0,185.0,21,1,5,29,2,29.3,1,8.7,617,0.0,1828,Night
2212,EVT2212,sports,Pune,800,0,2024-07-09,Tuesday,0,0,19,2.0,506.0,4,3,1,89,2,27.9,0,0.0,133,5000.0,670,Evening
2213,EVT2213,sports,Indore,500,1,2025-10-07,Tuesday,0,0,11,2.0,378.0,2,0,1,77,0,24.2,0,0.0,268,10000.0,500,Morning
2214,EVT2214,seminar,Bengaluru,1200,1,2024-02-07,Wednesday,0,0,15,3.0,86.0,16,1,3,53,3,26.8,0,1.8,525,5000.0,1200,Afternoon
2215,EVT2215,sports,Indore,500,0,2025-07-07,Monday,0,0,11,3.0,759.0,7,1,1,45,3,29.0,1,0.0,329,20000.0,500,Morning
2216,EVT2216,Stand-up,Delhi,800,1,2025-05-07,Wednesday,0,0,13,3.0,586.0,11,0,2,15,0,23.7,1,13.2,412,0.0,329,Afternoon
2217,EVT2217,sports,Hyderabad,200,1,2024-12-25,Wednesday,0,0,21,3.0,453.0,14,2,4,15,1,20.1,0,2.8,109,2000.0,200,Night
2218,EVT2218,sports,Delhi,2000,0,2024-08-21,Wednesday,0,0,12,4.0,772.0,4,0,2,5,2,26.6,1,7.9,536,5000.0,1009,Afternoon
2219,EVT2219,seminar,Indore,150,1,2025-03-22,Saturday,1,0,11,3.0,146.0,19,1,1,49,1,17.8,0,0.0,15,10000.0,150,Morning
2220,EVT2220,concert,Bengaluru,1200,0,2024-12-08,Sunday,1,0,14,4.0,1332.0,11,2,5,50,3,23.5,0,0.0,602,5000.0,1200,Afternoon
2221,EVT2221,seminar,Indore,150,0,2024-07-14,Sunday,1,0,17,1.5,35.0,29,0,3,15,3,18.4,0,0.0,54,0.0,150,Evening
2222,EVT2222,concert,Mumbai,800,1,2024-07-20,Saturday,1,0,16,2.0,815.0,23,1,5,67,0,27.6,0,1.2,397,20000.0,800,Afternoon
2223,EVT2223,festival,Indore,800,0,2024-03-27,Wednesday,0,0,20,2.0,349.0,29,2,1,60,0,22.7,0,1.4,398,2000.0,800,Evening
2224,EVT2224,Stand-up,Mumbai,300,1,2025-04-15,Tuesday,0,0,10,1.5,529.0,21,2,1,50,4,36.4,0,0.0,112,20000.0,300,Morning
2225,EVT2225,Stand-up,Delhi,300,1,2025-02-20,Thursday,0,0,15,3.0,188.0,0,1,1,71,1,14.5,0,0.0,164,20000.0,300,Afternoon
2226,EVT2226,concert,Indore,500,0,2024-12-22,Sunday,1,0,15,1.5,1116.0,20,1,3,44,3,24.1,0,0.0,94,10000.0,500,Afternoon
2227,EVT2227,sports,Bengaluru,500,0,2024-05-25,Saturday,1,0,15,3.0,866.0,4,2,3,84,0,25.2,0,0.0,93,2000.0,469,Afternoon
2228,EVT2228,concert,Delhi,1200,0,2025-04-08,Tuesday,0,0,15,2.0,548.0,11,1,2,9,3,24.4,0,0.7,484,20000.0,1200,Afternoon
2229,EVT2229,Stand-up,Indore,200,0,2024-02-15,Thursday,0,0,14,3.0,306.0,9,1,2,52,4,22.5,0,0.0,84,5000.0,200,Afternoon
2230,EVT2230,Stand-up,Hyderabad,1200,1,2025-03-23,Sunday,1,0,12,4.0,558.0,29,3,3,34,4,23.3,1,7.9,300,0.0,1019,Afternoon
2231,EVT2231,Stand-up,Indore,500,1,2025-09-27,Saturday,1,0,15,2.0,521.0,18,3,1,47,0,26.3,1,5.6,159,10000.0,500,Afternoon
2232,EVT2232,sports,Indore,300,0,2025-01-23,Thursday,0,0,14,2.0,894.0,23,1,5,57,4,15.4,0,0.9,177,2000.0,248,Afternoon
2233,EVT2233,seminar,Hyderabad,800,0,2025-02-07,Friday,0,0,18,3.0,42.0,6,1,4,17,3,26.5,0,1.2,207,0.0,534,Evening
2234,EVT2234,festival,Hyderabad,150,1,2024-12-01,Sunday,1,0,13,3.0,208.0,15,0,4,5,3,22.8,0,0.0,63,5000.0,150,Afternoon
2235,EVT2235,concert,Indore,1200,1,2024-12-05,Thursday,0,0,12,3.0,572.0,2,4,3,5,3,26.7,0,0.6,465,2000.0,903,Afternoon
2236,EVT2236,concert,Mumbai,800,0,2025-08-16,Saturday,1,0,16,3.0,1275.0,11,4,1,45,3,23.7,1,5.2,229,5000.0,496,Afternoon
2237,EVT2237,Stand-up,Hyderabad,150,1,2025-03-09,Sunday,1,0,14,2.0,526.0,25,1,1,12,0,28.8,0,0.4,78,0.0,104,Afternoon
2238,EVT2238,Stand-up,Bengaluru,200,1,2024-08-12,Monday,0,0,21,1.5,380.0,20,2,1,68,0,24.4,0,0.0,84,2000.0,200,Night
2239,EVT2239,festival,Bengaluru,1200,1,2024-10-01,Tuesday,0,0,15,3.0,65.0,2,3,5,3,0,24.4,0,0.7,408,5000.0,1200,Afternoon
2240,EVT2240,Stand-up,Delhi,1200,1,2025-04-02,Wednesday,0,0,20,2.0,107.0,8,4,2,70,2,19.6,0,0.0,69,2000.0,1184,Evening
2241,EVT2241,Stand-up,Hyderabad,1200,1,2024-12-25,Wednesday,0,0,19,1.5,514.0,2,1,1,50,0,23.2,0,1.6,548,10000.0,1200,Evening
2242,EVT2242,seminar,Pune,1200,1,2024-04-16,Tuesday,0,0,14,4.0,241.0,19,0,4,56,3,26.5,0,0.0,595,5000.0,1200,Afternoon
2243,EVT2243,Stand-up,Delhi,150,1,2025-01-22,Wednesday,0,0,18,4.0,574.0,26,3,4,78,0,18.6,1,5.8,32,0.0,150,Evening
2244,EVT2244,concert,Mumbai,200,0,2024-02-18,Sunday,1,0,15,1.5,729.0,22,0,4,33,0,25.8,0,0.0,139,5000.0,200,Afternoon
2245,EVT2245,festival,Pune,200,1,2025-09-21,Sunday,1,0,20,1.5,153.0,16,4,2,32,4,20.3,1,6.1,63,10000.0,200,Evening
2246,EVT2246,concert,Delhi,300,1,2025-07-07,Monday,0,0,18,3.0,1375.0,25,2,2,35,4,27.5,0,1.7,57,2000.0,0,Evening
2247,EVT2247,seminar,Indore,150,1,2025-06-02,Monday,0,0,18,1.5,9.0,23,4,5,39,0,29.5,0,0.0,78,2000.0,150,Evening
2248,EVT2248,festival,Delhi,150,0,2024-11-10,Sunday,1,0,18,2.0,237.0,5,2,1,86,0,18.3,0,0.0,84,5000.0,150,Evening
2249,EVT2249,Stand-up,Mumbai,2000,1,2025-08-10,Sunday,1,0,21,2.0,109.0,10,1,4,5,4,27.1,0,1.2,922,2000.0,2000,Night
2250,EVT2250,seminar,Delhi,500,1,2024-08-24,Saturday,1,0,18,2.0,35.0,10,1,3,42,3,31.9,0,0.0,201,2000.0,500,Evening
2251,EVT2251,seminar,Mumbai,150,1,2024-02-03,Saturday,1,1,20,3.0,169.0,5,0,5,85,2,21.8,0,2.1,102,10000.0,150,Evening
2252,EVT2252,festival,Indore,200,0,2024-11-27,Wednesday,0,0,18,3.0,387.0,9,0,1,69,2,22.9,0,0.9,59,20000.0,200,Evening
2253,EVT2253,seminar,Mumbai,2000,1,2024-12-25,Wednesday,0,0,20,2.0,99.0,27,3,5,48,3,13.0,1,9.4,885,0.0,2000,Evening
2254,EVT2254,seminar,Indore,800,0,2025-01-16,Thursday,0,0,14,3.0,113.0,24,4,4,68,0,25.2,0,4.8,317,10000.0,800,Afternoon
2255,EVT2255,concert,Indore,300,0,2024-07-13,Saturday,1,0,18,3.0,1280.0,5,2,2,87,1,25.8,0,1.1,123,20000.0,300,Evening
2256,EVT2256,Stand-up,Indore,1200,1,2024-07-15,Monday,0,0,10,4.0,429.0,23,4,1,58,3,19.2,0,0.6,10,0.0,766,Morning
2257,EVT2257,festival,Mumbai,1200,0,2024-10-14,Monday,0,0,17,2.0,6.0,8,0,5,85,1,24.1,0,4.5,768,2000.0,1200,Evening
2258,EVT2258,seminar,Delhi,1200,1,2024-05-15,Wednesday,0,0,12,2.0,235.0,13,3,5,8,2,18.8,0,1.6,594,5000.0,1200,Afternoon
2259,EVT2259,seminar,Pune,800,1,2025-02-14,Friday,0,0,10,2.0,172.0,4,3,5,20,2,24.2,0,7.5,240,0.0,800,Morning
2260,EVT2260,sports,Delhi,200,0,2025-02-21,Friday,0,1,10,3.0,524.0,1,4,2,38,2,28.9,0,0.0,106,10000.0,200,Morning
2261,EVT2261,festival,Hyderabad,2000,1,2025-10-08,Wednesday,0,0,10,1.5,232.0,16,4,1,63,0,25.6,0,1.3,657,5000.0,1986,Morning
2262,EVT2262,seminar,Pune,300,1,2025-10-24,Friday,0,0,16,2.0,218.0,2,4,3,22,0,24.0,0,3.3,71,2000.0,300,Afternoon
2263,EVT2263,Stand-up,Bengaluru,300,1,2024-09-09,Monday,0,0,16,3.0,137.0,5,0,2,43,4,28.9,1,3.2,125,0.0,0,Afternoon
2264,EVT2264,festival,Hyderabad,800,0,2024-05-04,Saturday,1,0,9,4.0,177.0,15,4,5,45,4,27.3,0,0.0,338,20000.0,800,Morning
2265,EVT2265,seminar,Mumbai,300,1,2024-06-23,Sunday,1,0,12,2.0,139.0,1,1,2,16,3,31.7,1,5.7,206,0.0,219,Afternoon
2266,EVT2266,seminar,Mumbai,200,0,2025-02-01,Saturday,1,0,17,3.0,271.0,9,3,1,69,1,23.8,0,1.5,93,10000.0,200,Evening
2267,EVT2267,seminar,Bengaluru,800,1,2024-09-27,Friday,0,0,13,2.0,93.0,5,4,1,21,0,26.2,0,0.0,173,5000.0,800,Afternoon
2268,EVT2268,seminar,Delhi,3000,1,2025-04-06,Sunday,1,0,16,4.0,67.0,23,0,4,87,1,30.1,1,2.4,1319,20000.0,3000,Afternoon
2269,EVT2269,Stand-up,Indore,800,1,2025-04-18,Friday,0,0,11,4.0,441.0,28,4,2,58,3,21.7,0,0.0,301,2000.0,800,Morning
2270,EVT2270,Stand-up,Pune,500,1,2025-04-12,Saturday,1,0,18,3.0,158.0,28,2,5,8,1,14.8,0,0.9,219,5000.0,500,Evening
2271,EVT2271,Stand-up,Indore,2000,1,2024-08-01,Thursday,0,0,21,4.0,554.0,11,1,4,71,3,31.0,1,11.2,1477,5000.0,2000,Night
2272,EVT2272,seminar,Bengaluru,1200,0,2025-12-09,Tuesday,0,0,13,2.0,12.0,22,1,4,85,4,20.3,0,0.0,323,5000.0,1200,Afternoon
2273,EVT2273,seminar,Indore,300,1,2025-04-11,Friday,0,0,11,2.0,276.0,2,3,3,46,1,26.9,0,4.1,129,0.0,262,Morning
2274,EVT2274,sports,Hyderabad,2000,1,2025-01-12,Sunday,1,1,14,1.5,203.0,28,1,5,13,3,19.4,0,2.6,658,5000.0,2000,Afternoon
2275,EVT2275,sports,Bengaluru,200,0,2024-06-25,Tuesday,0,0,10,3.0,684.0,12,0,2,40,2,26.1,1,2.5,80,5000.0,0,Morning
2276,EVT2276,Stand-up,Bengaluru,800,1,2024-12-23,Monday,0,0,16,2.0,161.0,14,4,3,14,1,19.1,0,0.0,294,2000.0,800,Afternoon
2277,EVT2277,seminar,Delhi,800,1,2024-10-17,Thursday,0,0,16,1.5,29.0,29,3,3,18,4,21.2,0,0.2,219,2000.0,800,Afternoon
2278,EVT2278,seminar,Mumbai,300,1,2025-04-06,Sunday,1,0,10,2.0,150.0,14,3,5,50,1,19.6,0,2.2,100,5000.0,300,Morning
2279,EVT2279,concert,Hyderabad,500,0,2025-09-04,Thursday,0,0,18,2.0,1102.0,18,2,4,63,4,29.9,0,0.0,165,20000.0,500,Evening
2280,EVT2280,seminar,Mumbai,3000,1,2025-11-13,Thursday,0,0,12,2.0,51.0,28,1,5,7,0,25.1,0,0.0,2061,2000.0,3000,Afternoon
2281,EVT2281,concert,Delhi,1200,1,2025-09-20,Saturday,1,0,20,2.0,1265.0,6,3,4,65,4,29.3,0,4.0,726,0.0,891,Evening
2282,EVT2282,Stand-up,Mumbai,150,1,2024-07-03,Wednesday,0,0,20,3.0,588.0,26,4,2,38,3,27.0,0,0.0,73,10000.0,150,Evening
2283,EVT2283,festival,Indore,2000,0,2024-02-06,Tuesday,0,1,9,3.0,177.0,25,0,2,6,1,20.9,0,1.6,1071,5000.0,2000,Morning
2284,EVT2284,festival,Mumbai,300,0,2025-03-26,Wednesday,0,0,14,3.0,7.0,21,4,4,41,2,20.3,1,7.0,88,0.0,300,Afternoon
2285,EVT2285,seminar,Hyderabad,800,0,2025-12-03,Wednesday,0,0,14,1.5,175.0,12,3,4,11,1,16.5,0,0.0,105,2000.0,797,Afternoon
2286,EVT2286,seminar,Bengaluru,1200,1,2024-08-05,Monday,0,0,12,3.0,198.0,10,2,4,76,1,23.5,0,0.0,452,5000.0,1200,Afternoon
2287,EVT2287,seminar,Delhi,800,0,2025-08-18,Monday,0,0,21,4.0,186.0,4,1,2,72,0,24.9,1,12.9,366,2000.0,310,Night
2288,EVT2288,sports,Bengaluru,500,0,2025-06-10,Tuesday,0,0,10,3.0,713.0,6,3,2,18,1,29.4,1,10.3,254,10000.0,500,Morning
2289,EVT2289,seminar,Indore,300,1,2024-05-21,Tuesday,0,0,14,4.0,232.0,21,3,5,26,2,25.1,0,4.8,98,2000.0,300,Afternoon
2290,EVT2290,seminar,Mumbai,2000,1,2024-09-18,Wednesday,0,0,15,2.0,190.0,18,3,4,17,1,28.5,0,4.8,863,5000.0,2000,Afternoon
2291,EVT2291,sports,Bengaluru,2000,1,2024-03-18,Monday,0,1,21,1.5,291.0,15,1,2,61,4,20.8,0,0.0,888,10000.0,2000,Night
2292,EVT2292,sports,Indore,300,1,2024-07-08,Monday,0,0,19,2.0,270.0,24,3,5,42,1,26.2,1,6.9,140,10000.0,300,Evening
2293,EVT2293,Stand-up,Mumbai,500,1,2024-07-17,Wednesday,0,0,14,1.5,229.0,14,0,5,23,1,29.5,0,4.4,340,10000.0,500,Afternoon
2294,EVT2294,festival,Indore,2000,0,2025-08-04,Monday,0,0,14,3.0,139.0,9,3,4,42,2,22.6,1,7.4,771,2000.0,2000,Afternoon
2295,EVT2295,Stand-up,Bengaluru,200,1,2024-05-01,Wednesday,0,0,20,3.0,415.0,5,2,4,89,0,30.8,1,2.9,140,2000.0,200,Evening
2296,EVT2296,concert,Pune,200,1,2025-07-23,Wednesday,0,0,12,4.0,493.0,16,4,5,72,0,31.2,0,0.0,27,5000.0,200,Afternoon
2297,EVT2297,concert,Bengaluru,150,1,2024-04-15,Monday,0,0,11,2.0,444.0,12,1,3,10,0,28.2,0,0.1,69,5000.0,150,Morning
2298,EVT2298,concert,Hyderabad,2000,0,2025-10-03,Friday,0,0,17,1.5,1176.0,15,2,2,80,4,14.3,0,4.1,1159,5000.0,1384,Evening
2299,EVT2299,festival,Mumbai,150,0,2025-05-07,Wednesday,0,0,13,1.5,349.0,15,2,4,27,0,25.6,0,0.5,91,0.0,150,Afternoon
2300,EVT2300,sports,Delhi,3000,1,2024-08-07,Wednesday,0,0,20,1.5,986.0,23,0,4,50,1,26.0,1,5.2,1672,2000.0,2359,Evening
2301,EVT2301,seminar,Delhi,200,0,2025-08-20,Wednesday,0,0,9,3.0,192.0,5,0,3,72,4,30.4,0,0.6,10,0.0,0,Morning
2302,EVT2302,seminar,Indore,3000,1,2025-11-25,Tuesday,0,0,19,4.0,140.0,6,2,1,19,1,22.2,0,0.0,2336,10000.0,3000,Evening
2303,EVT2303,concert,Hyderabad,150,0,2024-04-06,Saturday,1,0,17,1.5,1244.0,26,3,4,41,4,19.5,0,0.3,51,0.0,150,Evening
2304,EVT2304,seminar,Indore,200,1,2025-02-06,Thursday,0,0,15,2.0,268.0,12,3,5,9,4,23.0,1,6.3,52,5000.0,200,Afternoon
2305,EVT2305,concert,Pune,500,1,2024-05-03,Friday,0,0,19,1.5,1282.0,6,1,1,59,0,28.9,0,0.0,260,20000.0,500,Evening
2306,EVT2306,concert,Pune,800,1,2024-04-24,Wednesday,0,0,9,2.0,707.0,18,4,1,51,1,26.1,0,0.0,222,5000.0,800,Morning
2307,EVT2307,concert,Indore,500,0,2024-08-01,Thursday,0,0,11,2.0,1068.0,3,1,2,57,3,22.9,0,13.5,247,10000.0,500,Morning
2308,EVT2308,concert,Hyderabad,150,1,2024-02-02,Friday,0,0,18,4.0,610.0,6,1,5,5,4,23.3,0,0.0,74,5000.0,150,Evening
2309,EVT2309,Stand-up,Indore,500,0,2025-11-14,Friday,0,0,10,4.0,303.0,29,2,4,31,2,25.1,0,0.0,238,10000.0,500,Morning
2310,EVT2310,concert,Pune,150,0,2025-05-06,Tuesday,0,0,17,1.5,820.0,0,3,3,25,1,23.5,0,3.4,24,10000.0,150,Evening
2311,EVT2311,seminar,Bengaluru,2000,1,2025-09-14,Sunday,1,0,13,1.5,100.0,20,1,1,38,3,25.1,1,7.1,1189,10000.0,2000,Afternoon
2312,EVT2312,sports,Pune,200,1,2025-07-16,Wednesday,0,0,16,2.0,637.0,27,4,5,66,1,27.2,1,6.8,69,10000.0,200,Afternoon
2313,EVT2313,seminar,Bengaluru,2000,1,2025-08-24,Sunday,1,0,11,2.0,204.0,16,3,5,9,0,29.9,0,0.9,977,10000.0,2000,Morning
2314,EVT2314,concert,Indore,500,1,2024-06-11,Tuesday,0,0,19,1.5,608.0,23,0,5,23,4,28.1,0,0.0,194,5000.0,500,Evening
2315,EVT2315,Stand-up,Pune,500,1,2024-12-06,Friday,0,0,18,1.5,467.0,23,0,2,88,3,15.4,0,1.9,33,10000.0,500,Evening
2316,EVT2316,Stand-up,Hyderabad,3000,0,2025-09-15,Monday,0,0,11,2.0,226.0,8,2,3,47,4,24.0,0,0.4,1568,20000.0,3000,Morning
2317,EVT2317,seminar,Bengaluru,1200,1,2025-01-07,Tuesday,0,0,20,3.0,214.0,28,0,1,22,3,30.6,0,0.0,535,2000.0,941,Evening
2318,EVT2318,Stand-up,Pune,800,1,2025-06-20,Friday,0,0,13,2.0,132.0,16,2,2,75,1,29.0,0,0.9,413,0.0,628,Afternoon
2319,EVT2319,festival,Pune,1200,0,2024-04-27,Saturday,1,0,20,3.0,225.0,8,0,5,86,1,30.0,0,0.3,615,2000.0,1200,Evening
2320,EVT2320,festival,Indore,200,1,2025-04-11,Friday,0,0,19,1.5,352.0,12,0,4,56,2,17.2,0,0.0,114,5000.0,200,Evening
2321,EVT2321,festival,Pune,1200,1,2024-12-24,Tuesday,0,0,14,4.0,242.0,17,1,4,59,0,23.8,0,0.5,389,2000.0,1200,Afternoon
2322,EVT2322,concert,Delhi,300,0,2024-06-15,Saturday,1,0,12,2.0,868.0,11,0,4,71,0,19.8,1,6.2,75,2000.0,300,Afternoon
2323,EVT2323,sports,Bengaluru,300,0,2024-12-24,Tuesday,0,0,12,1.5,359.0,4,1,3,49,0,25.0,0,0.0,108,10000.0,300,Afternoon
2324,EVT2324,festival,Mumbai,3000,0,2025-03-24,Monday,0,0,16,2.0,298.0,25,2,2,17,2,29.4,0,0.0,1358,5000.0,2774,Afternoon
2325,EVT2325,seminar,Mumbai,3000,0,2025-06-24,Tuesday,0,0,17,2.0,11.0,2,2,4,10,2,28.8,0,1.7,2069,20000.0,3000,Evening
2326,EVT2326,Stand-up,Delhi,500,1,2025-02-07,Friday,0,0,18,2.0,237.0,8,2,1,55,2,31.7,1,5.8,317,10000.0,500,Evening
2327,EVT2327,concert,Bengaluru,2000,1,2025-10-17,Friday,0,0,12,2.0,571.0,15,4,2,50,2,28.4,0,0.0,701,5000.0,2000,Afternoon
2328,EVT2328,sports,Bengaluru,2000,0,2024-12-25,Wednesday,0,0,16,1.5,847.0,17,2,3,11,3,21.2,0,6.0,533,2000.0,1632,Afternoon
2329,EVT2329,seminar,Hyderabad,1200,1,2024-12-01,Sunday,1,0,20,1.5,270.0,17,2,1,57,0,18.9,0,0.0,767,2000.0,1200,Evening
2330,EVT2330,seminar,Bengaluru,3000,0,2024-03-19,Tuesday,0,0,17,2.0,111.0,19,3,1,15,3,25.6,0,0.4,1705,5000.0,3000,Evening
2331,EVT2331,seminar,Delhi,300,1,2024-05-07,Tuesday,0,0,18,3.0,144.0,7,3,5,4,3,18.3,0,0.0,100,5000.0,300,Evening
2332,EVT2332,Stand-up,Hyderabad,800,1,2025-09-25,Thursday,0,0,9,2.0,423.0,17,0,2,10,2,28.1,1,5.0,372,2000.0,335,Morning
2333,EVT2333,seminar,Bengaluru,200,1,2025-08-19,Tuesday,0,0,17,3.0,4.0,4,0,3,32,1,27.0,0,0.0,47,10000.0,200,Evening
2334,EVT2334,seminar,Hyderabad,1200,1,2025-09-10,Wednesday,0,0,10,2.0,217.0,25,4,2,17,4,19.4,1,1.6,400,5000.0,1200,Morning
2335,EVT2335,Stand-up,Mumbai,1200,1,2025-11-23,Sunday,1,0,18,4.0,504.0,19,0,4,85,1,12.1,0,0.9,526,10000.0,1200,Evening
2336,EVT2336,seminar,Delhi,3000,1,2024-09-14,Saturday,1,0,17,1.5,57.0,7,3,5,6,3,23.1,1,1.3,1858,2000.0,2948,Evening
2337,EVT2337,Stand-up,Bengaluru,3000,0,2025-06-27,Friday,0,0,13,1.5,468.0,22,2,1,36,4,23.8,1,5.6,798,2000.0,2157,Afternoon
2338,EVT2338,Stand-up,Pune,3000,0,2024-09-27,Friday,0,0,12,2.0,233.0,26,2,1,42,4,25.2,0,0.0,1104,5000.0,2830,Afternoon
2339,EVT2339,concert,Hyderabad,200,1,2025-07-25,Friday,0,0,17,4.0,559.0,9,0,3,63,4,26.7,0,0.0,40,20000.0,200,Evening
2340,EVT2340,Stand-up,Delhi,800,0,2024-03-03,Sunday,1,1,12,2.0,373.0,18,0,1,30,3,28.4,1,1.3,400,2000.0,572,Afternoon
2341,EVT2341,seminar,Pune,500,0,2025-03-10,Monday,0,0,9,2.0,151.0,5,3,5,9,1,29.7,0,2.6,186,2000.0,500,Morning
2342,EVT2342,sports,Mumbai,2000,1,2024-09-09,Monday,0,0,20,2.0,285.0,14,3,1,6,4,29.9,1,6.6,1214,5000.0,1639,Evening
2343,EVT2343,Stand-up,Mumbai,800,1,2025-08-22,Friday,0,0,21,3.0,407.0,0,0,3,39,4,17.2,0,0.7,248,20000.0,800,Night
2344,EVT2344,seminar,Mumbai,200,0,2024-10-20,Sunday,1,0,12,3.0,48.0,1,1,3,24,1,22.8,0,3.1,87,0.0,200,Afternoon
2345,EVT2345,seminar,Delhi,200,1,2025-04-19,Saturday,1,0,12,4.0,222.0,4,3,5,23,0,30.6,0,1.3,37,10000.0,200,Afternoon
